x y z rgb
10.935999 -24.002859 818.48804 4279047438
11.3526 -23.921104 818.3548 4279178769
11.855403 -23.989435 818.23206 4279245587
12.272074 -23.912996 818.13324 4279508247
12.775352 -23.984278 818.03229 4279640601
13.191531 -23.908852 817.92883 4280035102
13.693563 -23.976116 817.80817 4280627495
14.105618 -23.89699 817.68793 4281415981
14.606463 -23.968712 817.58459 4281285936
15.018197 -23.89554 817.49884 4280759850
15.519937 -23.967857 817.44592 4280235559
15.932556 -23.89241 817.41418 4280300072
16.435162 -23.9648 817.43164 4280301095
16.850901 -23.893286 817.48077 4280496167
17.356318 -23.971355 817.57593 4280431398
17.772951 -23.900421 817.68341 4280430628
18.280817 -23.977333 817.83716 4280364835
18.697319 -23.909399 818.00562 4280101152
19.208813 -23.989029 818.21014 4279772700
19.619286 -23.9237 818.42542 4279574553
20.132269 -24.003096 818.66785 4279573781
20.544111 -23.938282 818.91547 4279179539
21.059607 -24.019413 819.19818 4279113489
21.47296 -23.956411 819.46362 4279112976
21.986902 -24.039209 819.74475 4279178512
22.406187 -23.974272 819.98798 4279112463
22.917467 -24.051558 820.14838 4279046670
23.333496 -23.98321 820.27783 4278849548
23.84399 -24.054628 820.3869 4278980873
164.74702 -24.141621 826.24872 4279310349
165.1895 -24.193642 825.57062 4279968021
165.43675 -24.095388 824.98865 4280429343
165.89082 -24.156082 824.40143 4281021736
166.14632 -24.069561 823.85669 4281744944
166.62178 -24.131847 823.40216 4282140472
166.91518 -24.047884 823.05627 4282535740
167.42241 -24.113552 822.76178 4283127106
167.74365 -24.035837 822.55426 4284179792
168.27393 -24.105701 822.37518 4285296992
168.61403 -24.029037 822.26245 4286218087
169.16025 -24.099504 822.16071 4285824369
169.51411 -24.02479 822.11615 4286020713
170.07697 -24.096863 822.09314 4284442461
170.44186 -24.022257 822.10577 4283587918
171.01468 -24.096004 822.1261 4283126342
171.38704 -24.024254 822.17767 4282600254
171.95648 -24.099249 822.18176 4281811254
172.30692 -24.02947 822.13507 4281350446
172.87392 -24.10191 822.12622 4280757542
173.22757 -24.028658 822.10541 4280033307
173.79784 -24.098946 822.04901 4279505936
186.13095 -24.229141 827.25275 4279112460
186.24019 -24.129738 826.17999 4279638805
186.61255 -24.174726 825.24799 4279968540
186.82857 -24.089128 824.61932 4280232224
187.29494 -24.149773 824.12158 4280561445
187.56825 -24.066671 823.74261 4280955945
188.06763 -24.133858 823.40869 4281350443
188.36797 -24.055595 823.15997 4281614385
188.89139 -24.119736 822.93188 4282272829
189.20982 -24.040241 822.76483 4283127365
189.74623 -24.107714 822.59906 4283127883
190.07684 -24.029207 822.4812 4283783754
190.62801 -24.097853 822.38043 4283388229
190.97618 -24.02342 822.33875 4282599995
191.54956 -24.098598 822.33246 4282205751
191.91568 -24.027441 822.36835 4281548594
192.50941 -24.105284 822.45081 4281153837
192.87459 -24.03618 822.48157 4280955689
193.46117 -24.116137 822.5307 4280495398
193.82671 -24.040779 822.57367 4280428321
194.41211 -24.114475 822.59973 4279901465
204.66228 -24.100786 822.50372 4279376400
205.02327 -24.028503 822.53925 4279506961
205.60172 -24.102957 822.5658 4279245073
205.94876 -24.02536 822.54175 4279441939
206.50523 -24.105183 822.46729 4279179794
206.85732 -24.034628 822.37885 4279310611
207.37401 -24.113127 822.21057 4279311123
207.65849 -24.032629 821.94006 4279376661
208.16049 -24.092209 821.62616 4279311636
208.44824 -24.006042 821.37378 4279377173
208.9807 -24.067884 821.17548 4279509014
209.27809 -23.985291 820.96844 4279640087
209.81514 -24.047894 820.76776 4279771930
210.11546 -23.983198 820.61591 4280099868
210.67395 -24.039524 820.47009 4280034588
210.97971 -23.968319 820.3175 4280034587
211.53886 -24.034597 820.20703 4280100892
211.83926 -23.967865 820.07098 4280363294
212.41702 -24.031145 820.01349 4280364317
212.72852 -23.983982 819.99255 4280364831
5.6337795 -23.733641 823.98438 4278717192
8.1962919 -23.607117 819.6319 4279243791
8.6502647 -23.570175 819.4325 4279112718
9.1111565 -23.593901 819.2356 4279243535
9.5654821 -23.561745 819.03088 4279178255
10.024327 -23.589294 818.74231 4279243791
10.479714 -23.548151 818.51416 4278981645
10.937287 -23.568769 818.33728 4279178256
11.397511 -23.52738 818.20599 4279179024
11.852971 -23.556044 818.08478 4279507732
12.315538 -23.52272 817.99036 4279770903
12.772528 -23.554277 817.89001 4280165149
13.233071 -23.518217 817.7901 4280625696
13.691262 -23.542995 817.6698 4281152555
14.145329 -23.507917 817.55225 4282072366
14.607227 -23.537024 817.45233 4281941811
15.058721 -23.507463 817.37085 4281743914
15.520797 -23.537502 817.3205 4281480747
15.97368 -23.510593 817.29584 4281022504
16.438047 -23.541391 817.31281 4280955948
16.892145 -23.508005 817.3667 4281153320
17.358358 -23.537079 817.45862 4281021996
17.81426 -23.510977 817.56519 4281087529
18.277348 -23.545347 817.71118 4280758824
18.740362 -23.517529 817.87354 4280298786
19.197098 -23.558144 818.0647 4279904030
19.664549 -23.533991 818.27618 4279837467
20.120638 -23.572517 818.50165 4279836442
20.589478 -23.545202 818.74951 4279442197
21.050529 -23.587652 819.0213 4279179026
21.517 -23.566074 819.29767 4279112976
21.983986 -23.606031 819.58557 4279178513
22.449381 -23.582979 819.85522 4279178256
22.915276 -23.617365 820.02393 4279112463
23.377876 -23.589991 820.16986 4278981133
23.842964 -23.623022 820.29449 4278980620
164.56493 -23.806896 827.3714 4279178249
164.89964 -23.757387 826.49005 4279441934
165.13773 -23.758427 825.5603 4280099608
165.51567 -23.704699 824.87482 4280560930
165.80632 -23.720106 824.22156 4281153323
166.21585 -23.674862 823.70056 4281679667
166.5553 -23.696831 823.29932 4282141242
166.99605 -23.657038 822.95563 4282799166
167.36426 -23.681288 822.70215 4283587912
167.8329 -23.644564 822.49817 4284771415
168.22148 -23.673128 822.34875 4285693283
168.70908 -23.639904 822.23773 4287006574
169.1114 -23.667665 822.1568 4286418802
169.61485 -23.63274 822.11694 4286152558
170.03186 -23.663923 822.10992 4284641888
170.54773 -23.633926 822.12738 4283720277
170.97191 -23.666601 822.15619 4283061831
171.49348 -23.636435 822.20129 4282469439
171.90411 -23.670588 822.17004 4282008375
172.41942 -23.642057 822.17853 4281612334
172.83525 -23.673967 822.18018 4280560421
173.34595 -23.639318 822.15063 4279835930
185.76575 -23.785839 827.75952 4278849546
185.98332 -23.780682 826.87006 4279244305
186.28267 -23.72541 825.88007 4279639319
186.51207 -23.741508 825.06018 4279968796
186.89948 -23.694866 824.45282 4280232225
187.21141 -23.717787 824.01111 4280626981
187.64807 -23.672829 823.62781 4280956458
187.99423 -23.70216 823.33765 4281481775
188.45755 -23.663654 823.08887 4282074420
188.82677 -23.688234 822.89087 4282339644
189.3056 -23.648869 822.72284 4283258950
189.68752 -23.674231 822.58081 4283128135
190.1795 -23.63928 822.46625 4283585863
190.57387 -23.667694 822.38483 4283060034
191.08569 -23.635256 822.35052 4282402618
191.49916 -23.667448 822.354 4281942325
192.02913 -23.638401 822.39764 4281350703
192.46002 -23.677212 822.47955 4281087276
192.98369 -23.647985 822.48755 4280889383
193.40215 -23.689953 822.52429 4280429348
193.93402 -23.650768 822.56097 4280164895
194.34412 -23.691463 822.56561 4279638294
206.2917 -23.674873 823.48578 4279705103
206.67949 -23.601728 823.39557 4279705107
207.08548 -23.662678 823.01532 4279967765
207.44998 -23.688925 822.74646 4280033561
207.85077 -23.662247 822.35266 4279968279
208.17088 -23.675138 821.90125 4279836952
208.59674 -23.629711 821.59094 4279837718
208.96719 -23.645401 821.36072 4279903256
209.4407 -23.596954 821.12366 4280034840
209.79663 -23.622114 820.93512 4280231708
210.28604 -23.581736 820.76178 4280428829
210.62314 -23.632593 820.64233 4280428574
211.13748 -23.590782 820.55664 4280363291
211.45493 -23.643108 820.51324 4280429086
211.95805 -23.605064 820.35071 4280495133
5.5812497 -23.189646 823.94116 4278914314
7.6909342 -23.048864 819.82214 4279309840
8.1916075 -23.116587 819.64465 4279178254
8.6089611 -23.035135 819.44312 4279243792
9.1078053 -23.10607 819.22205 4279244048
9.5226822 -23.027561 818.89606 4279375634
10.02082 -23.093218 818.5993 4279507476
10.43626 -23.011847 818.37561 4279179026
10.937468 -23.071762 818.19952 4279244817
11.351435 -22.988985 818.07196 4279376661
11.854293 -23.059292 817.95532 4279705880
12.268909 -22.988089 817.86792 4279772188
12.77262 -23.05883 817.77386 4280232737
13.186427 -22.981432 817.68213 4280758827
13.689014 -23.048748 817.56372 4280958257
14.101235 -22.973032 817.45093 4281811768
14.601337 -23.0478 817.34845 4281617468
15.013935 -22.977791 817.26733 4281288253
15.514453 -23.050894 817.20874 4280372030
15.928092 -22.976866 817.18353 4280238143
16.429335 -23.048632 817.19403 4280108859
16.845415 -22.974049 817.24731 4280761915
17.350786 -23.048082 817.33807 4280828218
17.766832 -22.976875 817.44647 4281482809
18.274599 -23.051846 817.59167 4280891957
18.689474 -22.981571 817.74982 4280628011
19.200981 -23.059713 817.93762 4280102437
19.612749 -22.996092 818.13684 4280035105
20.125004 -23.074854 818.35626 4279968284
20.536541 -23.009468 818.58813 4279573785
21.051413 -23.090839 818.86237 4279310868
21.465528 -23.028751 819.13251 4279179027
21.979826 -23.112192 819.43805 4279244306
22.398506 -23.046047 819.71985 4279244306
22.913404 -23.126566 820.00464 4279178513
23.330051 -23.056549 820.16064 4279112463
23.841709 -23.128593 820.3042 4279046412
24.257511 -23.059605 820.43005 4278915341
164.52226 -23.269445 827.98419 4278849541
164.58321 -23.312155 827.26398 4279375370
164.7623 -23.213881 826.32831 4279573521
165.15466 -23.256721 825.39545 4280231194
165.36961 -23.162117 824.66339 4280889124
165.81609 -23.218294 824.03345 4281219373
166.08777 -23.135063 823.57776 4281811764
166.57382 -23.199972 823.17731 4282207805
166.87708 -23.119982 822.8797 4282668607
167.3929 -23.187328 822.63 4283720264
167.72083 -23.108845 822.4549 4284772182
168.25775 -23.177971 822.31134 4285561437
168.60295 -23.101791 822.22101 4286220902
169.15485 -23.171839 822.15009 4286418541
169.51384 -23.095236 822.12701 4285629284
170.08195 -23.168886 822.13245 4284706905
170.4505 -23.097481 822.15845 4283916880
171.0249 -23.172686 822.18945 4283061316
171.39389 -23.101877 822.22211 4282141243
171.95552 -23.17683 822.18726 4281811254
172.31436 -23.108618 822.19086 4281481005
172.88705 -23.176474 822.18164 4280494372
173.22917 -23.109467 822.14899 4279835161
185.65634 -23.251574 827.76782 4279112462
185.97089 -23.286875 826.5896 4279375890
186.10634 -23.183661 825.59259 4279705368
186.51848 -23.239008 824.8468 4280034590
186.7579 -23.155731 824.31946 4280494882
187.23746 -23.216259 823.87628 4280692773
187.51929 -23.134317 823.54047 4281021995
188.02759 -23.202045 823.24884 4281613616
188.3369 -23.125034 823.03613 4282140984
188.86584 -23.189939 822.83698 4282537023
189.19142 -23.110233 822.69708 4283062593
189.73398 -23.179428 822.55957 4282930497
190.07182 -23.103275 822.47198 4283060287
190.62878 -23.173412 822.39697 4282730297
190.98329 -23.099367 822.38055 4282270519
191.55937 -23.174072 822.38824 4281876275
191.92853 -23.104893 822.43506 4281415727
192.52055 -23.183485 822.51172 4281087532
192.86275 -23.111837 822.45001 4280692775
193.44278 -23.185417 822.46613 4280428835
193.79759 -23.111118 822.47852 4280164381
194.37041 -23.184299 822.4024 4279440658
207.08813 -23.129492 823.16351 4280429343
210.54459 -23.124521 822.35455 4280693028
7.2799163 -22.701027 820.0769 4279441168
7.7346902 -22.663542 819.88977 4279309839
8.1973944 -22.687115 819.69769 4279309583
8.6515598 -22.652348 819.46252 4279375375
9.1109743 -22.674852 819.09949 4279572500
9.5644436 -22.637939 818.76294 4279835670
10.022268 -22.66437 818.47699 4279902232
10.480247 -22.619926 818.25647 4279639319
10.935257 -22.640932 818.08777 4279507991
11.396807 -22.599054 817.96509 4279509016
11.850882 -22.62929 817.85083 4279969053
12.313827 -22.597631 817.76978 4280298786
12.770365 -22.63002 817.67358 4280825131
13.229649 -22.593956 817.58801 4281155380
13.689092 -22.61776 817.46899 4281812537
14.142215 -22.582142 817.3606 4282536514
14.602913 -22.615261 817.2594 4283391053
15.055276 -22.590809 817.17969 4284312140
15.516477 -22.623796 817.12201 4284181600
15.970292 -22.596581 817.10187 4284050264
16.433451 -22.628729 817.11084 4282867803
16.887896 -22.589352 817.16907 4282998859
17.353287 -22.615213 817.25732 4282996303
17.809139 -22.587774 817.37073 4282732610
18.273497 -22.621418 817.51093 4282075201
18.734371 -22.592987 817.66589 4281154871
19.194374 -22.62998 817.84283 4280694060
19.659853 -22.603533 818.03503 4280233254
20.116501 -22.643301 818.2381 4280165922
20.585077 -22.618246 818.46454 4279705885
21.04377 -22.660587 818.72577 4279508248
21.512049 -22.638302 819.00305 4279442198
21.975904 -22.681822 819.30658 4279375892
22.444149 -22.656506 819.61597 4279178772
22.912073 -22.693251 819.9165 4279178513
23.375603 -22.663805 820.09552 4279112464
23.841349 -22.702465 820.25433 4279111951
24.30508 -22.673796 820.39349 4278784269
164.19394 -22.85483 827.64099 4279112455
164.43112 -22.863514 826.71136 4279375629
164.7876 -22.808598 825.92175 4279705108
165.0491 -22.815735 825.12494 4280362781
165.42867 -22.766531 824.44604 4280758564
165.73586 -22.785437 823.88293 4281285164
166.15869 -22.741241 823.43066 4281746996
166.50801 -22.765669 823.07861 4282208061
166.95779 -22.728693 822.78058 4282866498
167.33296 -22.756386 822.56476 4283983951
167.80806 -22.719526 822.39081 4284904540
168.20264 -22.746862 822.27295 4285628517
168.69635 -22.711332 822.1875 4286483307
169.10466 -22.739595 822.13837 4285631847
169.61395 -22.704937 822.12469 4285235044
170.03712 -22.736605 822.14728 4284050775
170.55608 -22.707996 822.17804 4283194957
170.98196 -22.742422 822.2168 4282733123
171.50502 -22.714069 822.26788 4282140987
171.90855 -22.747116 822.20685 4281548596
172.42191 -22.715864 822.20184 4281087277
172.82768 -22.754826 822.19342 4280297248
173.3446 -22.714548 822.12012 4279375637
185.64758 -22.849539 827.24542 4279047184
185.84715 -22.851213 826.27686 4279376403
186.15923 -22.789339 825.33777 4279771161
186.42671 -22.807617 824.69122 4280166174
186.8324 -22.760206 824.164 4280626467
187.15492 -22.786148 823.7702 4280889639
187.60028 -22.743034 823.4317 4281153579
187.95607 -22.770382 823.17828 4281876530
188.42645 -22.731941 822.96527 4282469178
188.80098 -22.757338 822.79395 4282733886
189.28748 -22.719215 822.65552 4283455812
189.67574 -22.746777 822.54327 4283061568
190.17661 -22.712858 822.46405 4283125566
190.57684 -22.742966 822.4101 4282730555
191.09593 -22.711229 822.40576 4282270261
191.513 -22.744505 822.42505 4281678897
192.04617 -22.716585 822.48132 4281087789
192.47241 -22.756838 822.54816 4281348905
192.97546 -22.725185 822.46936 4280823591
193.38686 -22.76174 822.47955 4280363042
193.90968 -22.722788 822.48022 4279835673
194.28992 -22.7735 822.37946 4279243023
5.0868454 -22.221642 824.37299 4278914313
7.2756867 -22.208832 820.065 4279441425
7.692575 -22.130697 819.86462 4279375376
8.1930199 -22.194332 819.65106 4279310094
8.6096134 -22.115057 819.41162 4279179536
9.1084976 -22.186775 819.01837 4279704852
9.523097 -22.107918 818.68097 4280230940
10.023061 -22.167328 818.39038 4280428578
10.438592 -22.082413 818.17584 4280231198
10.940065 -22.143728 818.01367 4279640345
11.354156 -22.065048 817.89612 4279575324
11.855363 -22.137058 817.79004 4280232736
12.270183 -22.064407 817.71558 4280759850
12.772039 -22.134357 817.62726 4281614645
13.185809 -22.058792 817.54944 4282207552
13.68549 -22.127401 817.43231 4282538308
14.09833 -22.051775 817.32678 4283328854
14.590026 -22.12978 817.22015 4284582249
15.002769 -22.062967 817.1366 4287014539
15.501572 -22.138704 817.06732 4286102698
15.915919 -22.06752 817.04333 4286952879
16.417883 -22.138458 817.04248 4283344532
16.833977 -22.061565 817.09869 4285961857
17.346235 -22.128862 817.1864 4284972904
17.762465 -22.055138 817.30731 4283984728
18.269968 -22.128775 817.44965 4283259723
18.68681 -22.058052 817.60577 4282469185
19.195538 -22.135788 817.78058 4281547827
19.611488 -22.067902 817.96436 4280824620
20.121031 -22.146221 818.16052 4280363557
20.534119 -22.084641 818.36926 4279903264
21.046021 -22.167021 818.62793 4279574042
21.460508 -22.10306 818.89252 4279376663
21.974861 -22.185364 819.2049 4279441429
22.392632 -22.120596 819.51666 4279441173
22.908768 -22.199764 819.84686 4279112722
23.327482 -22.132212 820.07745 4279112464
23.839598 -22.203217 820.24115 4279111950
24.255133 -22.14076 820.3667 4278849549
24.766258 -22.220726 820.45721 4279112969
164.08698 -22.3036 827.00354 4278981385
164.3811 -22.360107 826.26001 4279441679
164.61574 -22.261354 825.58344 4280033560
165.0462 -22.313923 824.87555 4280363549
165.29012 -22.226151 824.27081 4280628004
165.75046 -22.284542 823.71826 4281351212
166.03366 -22.202801 823.32159 4281812534
166.52921 -22.269346 822.96704 4282405180
166.83948 -22.191959 822.70563 4283194952
167.36266 -22.261124 822.49152 4284378968
167.69507 -22.183969 822.34052 4285364835
168.23866 -22.25255 822.22998 4285563499
168.58914 -22.17555 822.16492 4286024814
169.14883 -22.244854 822.13153 4285696625
169.51318 -22.168478 822.13464 4285233761
170.08772 -22.242283 822.172 4283524432
170.45908 -22.172373 822.21069 4282865735
171.03569 -22.249752 822.25372 4282666816
171.40036 -22.179535 822.2641 4282271547
171.95122 -22.251225 822.17926 4281351218
172.3054 -22.182671 822.16064 4281086506
172.87679 -22.246607 822.11798 4280165149
173.19823 -22.184942 822.03375 4279112464
185.35448 -22.400126 827.99756 4278914825
185.46022 -22.299864 826.90802 4279309584
185.82257 -22.345345 825.92627 4279573526
186.00327 -22.250431 825.1405 4279902490
186.44035 -22.305229 824.5058 4280231710
186.69557 -22.221365 824.04987 4280495395
187.18233 -22.28434 823.64844 4280955430
187.47414 -22.20566 823.35529 4281219629
187.9899 -22.272449 823.1004 4281942582
188.30678 -22.193588 822.91687 4282469694
188.84109 -22.260054 822.74591 4282733633
189.17346 -22.182323 822.63171 4283192897
189.72377 -22.251371 822.5271 4283060544
190.06888 -22.177784 822.47198 4282731580
190.63336 -22.249794 822.42737 4282205495
190.99484 -22.176832 822.4422 4281942324
191.57489 -22.250439 822.46686 4281547569
191.94864 -22.181864 822.5329 4281546028
192.53654 -22.260685 822.5882 4280692777
192.90111 -22.191883 822.62531 4280823078
193.48994 -22.262089 822.66589 4280230944
193.83948 -22.198885 822.70776 4279572757
7.2801576 -21.779032 820.01532 4279441425
7.7334595 -21.741798 819.80243 4279310096
8.1970873 -21.762707 819.58038 4279441424
8.6536083 -21.727369 819.32965 4279639826
9.1118174 -21.757286 818.93585 4279968535
9.567874 -21.717365 818.59558 4280559903
10.023277 -21.739519 818.3186 4280823843
10.48316 -21.691486 818.11102 4280298017
10.936645 -21.715406 817.95844 4279772189
11.398067 -21.677969 817.84509 4279642656
11.852672 -21.709192 817.74139 4280430629
12.313511 -21.675362 817.67389 4281155635
12.772637 -21.705452 817.58258 4282142014
13.227823 -21.67152 817.51099 4282736210
13.690184 -21.697916 817.39197 4284379743
14.132968 -21.670027 817.29376 4285635452
14.594457 -21.704832 817.1897 4289185955
15.036392 -21.680149 817.10626 4291950004
15.505671 -21.708677 817.03772 4294967278
15.95014 -21.681767 817.0166 4294967295
16.422188 -21.715092 817.01306 4291756002
16.878016 -21.679731 817.07355 4290374316
17.349264 -21.703421 817.15771 4288329877
17.806765 -21.668728 817.28516 4285435251
18.272789 -21.698603 817.42578 4283853138
18.732065 -21.670078 817.57971 4282012229
19.193983 -21.70714 817.74707 4281548853
19.659008 -21.678921 817.92371 4280825902
20.114664 -21.718466 818.10632 4280298532
20.582829 -21.696121 818.30878 4279772706
21.038851 -21.73984 818.55457 4279574299
21.508732 -21.713125 818.82404 4279507993
21.970631 -21.755733 819.13031 4279441687
22.439596 -21.730932 819.46057 4279441174
22.908113 -21.767612 819.7915 4279244307
23.372713 -21.739046 819.99561 4279046928
23.838642 -21.780592 820.17706 4279046158
24.30234 -21.754234 820.33612 4278653197
164.13402 -21.976715 827.83881 4278848772
164.10928 -21.91395 827.20691 4279112971
164.32719 -21.921343 826.1983 4279573266
164.69241 -21.863316 825.44409 4279903259
164.95473 -21.878138 824.65656 4280429856
165.35347 -21.831045 824.0777 4280891432
165.67656 -21.851934 823.59412 4281417519
166.10741 -21.809237 823.19086 4282207034
166.46539 -21.836361 822.88007 4282864707
166.9214 -21.801394 822.61499 4283523401
167.30278 -21.830183 822.42902 4284706904
167.78302 -21.793592 822.28046 4285824354
168.18381 -21.823101 822.19202 4286088815
168.68398 -21.787556 822.13794 4287007605
169.10019 -21.814445 822.12701 4285826670
169.61615 -21.778255 822.14471 4284576345
170.04507 -21.811708 822.19708 4283391819
170.56679 -21.783998 822.23932 4282865476
170.9939 -21.820129 822.28381 4282666303
171.51218 -21.791981 822.30847 4282271033
171.93176 -21.830734 822.33344 4281285166
172.45169 -21.793383 822.3407 4280757542
172.85762 -21.840038 822.34833 4279967514
185.21295 -21.964342 827.62915 4278980361
185.47748 -21.897097 826.49915 4279309584
185.71149 -21.911234 825.68536 4279704855
186.06326 -21.855062 824.91919 4279902491
186.35216 -21.874847 824.36963 4280297248
186.77206 -21.824871 823.9043 4280692260
187.10321 -21.852043 823.55151 4281152810
187.55743 -21.813011 823.25592 4281548335
187.9209 -21.840782 823.03412 4282008632
188.39798 -21.80151 822.85266 4282863166
188.77759 -21.826567 822.7052 4282864193
189.27132 -21.790668 822.59674 4283256897
189.66574 -21.821487 822.51404 4283060034
190.17534 -21.788963 822.46942 4282665530
190.58226 -21.820684 822.44507 4281943094
191.10893 -21.78717 822.4729 4281745458
191.52882 -21.82168 822.50946 4281284909
192.0706 -21.794266 822.59473 4280955691
192.4809 -21.835531 822.60406 4280692776
193.01004 -21.807365 822.63654 4280625700
193.4232 -21.842642 822.6626 4279968027
193.94586 -21.811142 822.67828 4279310098
7.2755442 -21.286127 819.98944 4279441424
7.6922855 -21.208456 819.77625 4279375888
8.1934557 -21.271183 819.54401 4279507728
8.6098604 -21.195858 819.30035 4279837205
9.1103821 -21.264532 818.89142 4280363292
9.5248623 -21.184286 818.55865 4281152292
10.027114 -21.241293 818.28064 4281481260
10.442268 -21.15752 818.08221 4280692771
10.942304 -21.222864 817.93835 4279772954
11.356456 -21.147499 817.83105 4279970338
11.856558 -21.217703 817.73669 4280758822
12.270626 -21.143353 817.6756 4281417780
12.771743 -21.213472 817.59265 4283191876
13.184521 -21.139761 817.52893 4283918426
13.685264 -21.212233 817.41193 4286415979
14.089474 -21.143221 817.31836 4288526745
14.580214 -21.218943 817.2099 4292867507
14.982312 -21.152554 817.12134 4294967295
15.479871 -21.223776 817.0434 4294967295
15.893192 -21.15303 817.01569 4294967295
16.396393 -21.227934 817.0022 4294967295
16.822906 -21.151545 817.05933 4290576341
17.336962 -21.215168 817.14111 4291288985
17.761391 -21.137968 817.27612 4286487418
18.267899 -21.210665 817.41827 4284640851
18.685617 -21.139015 817.57513 4281617470
19.194365 -21.215202 817.74115 4281482028
19.611761 -21.14805 817.9129 4280299559
20.121759 -21.227427 818.09161 4280101410
20.533237 -21.164827 818.28003 4279837728
21.04553 -21.245012 818.52557 4279508764
21.459005 -21.181005 818.78314 4279507737
21.973873 -21.260498 819.09741 4279375637
22.38979 -21.19652 819.42657 4279244308
22.906742 -21.275513 819.78326 4279178514
23.32616 -21.206547 820.04199 4279112208
23.838911 -21.28212 820.22516 4278980621
24.254742 -21.223152 820.36639 4278784013
24.764654 -21.305935 820.47009 4279244549
164.09137 -21.475681 827.79437 4278783237
163.88937 -21.361458 826.63489 4279047179
164.28191 -21.415339 825.76923 4279639059
164.5296 -21.31765 825.14996 4280231453
164.95784 -21.37722 824.44708 4280626980
165.22192 -21.29225 823.93561 4281153578
165.69528 -21.352129 823.45728 4281811764
165.98663 -21.272076 823.1012 4282601022
166.49051 -21.341181 822.78741 4282931526
166.80559 -21.266216 822.55066 4283983443
167.33432 -21.335073 822.36432 4284776034
167.67097 -21.258606 822.23529 4285368687
168.22066 -21.326942 822.15442 4286157951
168.57715 -21.249687 822.11859 4287468931
169.14525 -21.31925 822.12567 4285498736
169.51541 -21.243685 822.15833 4283984468
170.09607 -21.317427 822.22253 4283194693
170.46916 -21.249172 822.27094 4282601791
171.04521 -21.32795 822.31042 4282337337
171.41225 -21.259706 822.33136 4281942323
171.98598 -21.329525 822.35657 4281350189
172.34795 -21.259682 822.36121 4280625698
185.16962 -21.441248 827.1424 4279046410
185.30028 -21.345137 826.2002 4279375890
185.70813 -21.400761 825.42432 4279836441
185.91672 -21.314188 824.76166 4280099614
186.37372 -21.370693 824.21759 4280429090
186.63931 -21.287909 823.8075 4280824104
187.13397 -21.351692 823.44788 4281219118
187.43446 -21.275103 823.1936 4281810486
187.95694 -21.341879 822.96655 4282337086
188.2795 -21.264069 822.81006 4282994755
188.81903 -21.331394 822.66156 4282864198
189.15778 -21.255665 822.57477 4283126083
189.71494 -21.326342 822.50122 4282600253
190.06789 -21.253571 822.47931 4282337593
190.64015 -21.325186 822.4679 4281877813
191.00879 -21.253235 822.51447 4281482800
191.59441 -21.327974 822.56183 4281218348
191.972 -21.261438 822.64465 4280955177
192.5598 -21.336048 822.70062 4280626469
192.92754 -21.266317 822.74707 4280362783
193.52371 -21.334846 822.7973 4279704855
7.2784204 -20.857176 819.9245 4279441423
7.7319059 -20.819366 819.7146 4279245327
8.1955671 -20.840561 819.48584 4279573776
8.6545401 -20.806551 819.24066 4280034837
9.1145105 -20.833319 818.84656 4280823842
9.5696478 -20.792389 818.51416 4282006829
10.026646 -20.813612 818.25195 4282008622
10.482866 -20.769863 818.06183 4281021732
10.939879 -20.797426 817.92596 4280035358
11.39836 -20.763821 817.82465 4279971364
11.854215 -20.792185 817.73273 4280890408
12.313644 -20.755749 817.6803 4281614132
12.774712 -20.785807 817.59491 4283192134
13.228141 -20.756361 817.53809 4283919454
13.690088 -20.785889 817.41937 4286285939
14.12433 -20.759056 817.33649 4286563484
14.58582 -20.791794 817.22961 4293197244
15.013124 -20.770279 817.1424 4294967295
15.483746 -20.795599 817.06592 4294967295
15.923282 -20.76689 817.04065 4294967295
16.401464 -20.800587 817.02606 4294967295
16.867168 -20.765564 817.08539 4291887103
17.341932 -20.789892 817.16058 4289715636
17.80637 -20.753233 817.2995 4283734897
18.273108 -20.782795 817.43683 4283721041
18.731838 -20.753376 817.5882 4281157944
19.193703 -20.788502 817.74768 4280890412
19.658363 -20.762232 817.91125 4280036388
20.113808 -20.804266 818.08258 4280035106
20.581413 -20.778219 818.26746 4279837470
21.037306 -20.819193 818.50519 4279639836
21.506947 -20.792437 818.77228 4279442201
21.968946 -20.833357 819.08185 4279375638
22.438559 -20.80736 819.43201 4279244052
22.90766 -20.844448 819.78656 4279243794
23.372797 -20.817444 820.01105 4279112207
23.839294 -20.861689 820.21375 4279046158
24.303379 -20.836609 820.38855 4278522381
163.81715 -21.029499 827.64294 4278782982
163.93155 -20.956356 826.32764 4279112972
164.18611 -20.97081 825.5047 4279639316
164.5761 -20.918564 824.86646 4280100382
164.87495 -20.941391 824.26953 4280626979
165.29031 -20.895 823.76752 4281088298
165.62582 -20.920395 823.354 4281943348
166.06485 -20.881702 822.99213 4282470973
166.43001 -20.912104 822.71863 4283654218
166.89113 -20.876104 822.47693 4284642904
167.27687 -20.905401 822.31519 4286812279
167.7619 -20.868299 822.19049 4289374866
168.16776 -20.896637 822.12817 4288854179
168.67516 -20.858473 822.10834 4288521373
169.09937 -20.886232 822.13348 4285892985
169.62141 -20.85346 822.18219 4283590990
170.05472 -20.888775 822.25555 4283192899
170.5766 -20.861677 822.29932 4282535740
171.00203 -20.899269 822.3299 4282205753
171.50952 -20.871799 822.31366 4281941554
171.93011 -20.901426 822.31885 4281086761
172.435 -20.868925 822.29663 4280230686
